Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Argentina,Liga Profesional,2024,08/11/2024,00:00,Platense,Dep. Riestra,0,0,D,1.84,3.07,5.8,1.95,3.17,5.82,1.83,3.05,5.41,1.9,3.2,6
Argentina,Liga Profesional,2024,08/11/2024,00:15,Velez Sarsfield,Tigre,1,0,H,1.44,4.45,7.99,1.48,4.7,8.5,1.43,4.37,7.51,1.47,4.7,9
Argentina,Liga Profesional,2024,09/11/2024,19:45,Union de Santa Fe,Atl. Tucuman,1,0,H,2.05,3.16,4.26,2.16,3.3,4.4,2.01,3.14,4.12,2.12,3.15,4.4
Argentina,Liga Profesional,2024,09/11/2024,20:00,Gimnasia L.P.,Newells Old Boys,1,0,H,2.06,3.11,4.3,2.13,3.2,4.67,2.02,3.07,4.21,2.16,3.15,4.4
Argentina,Liga Profesional,2024,09/11/2024,22:00,Rosario Central,San Lorenzo,0,1,A,2.26,2.63,4.59,2.32,2.82,4.66,2.23,2.65,4.25,2.3,2.74,4.6
Argentina,Liga Profesional,2024,10/11/2024,00:00,Huracan,Independiente,1,0,H,2.89,2.57,3.31,2.89,2.66,3.41,2.8,2.54,3.25,2.96,2.62,3.4
Argentina,Liga Profesional,2024,10/11/2024,19:00,Central Cordoba,Estudiantes L.P.,1,1,D,3.21,2.81,2.7,3.27,2.81,2.76,3.13,2.76,2.66,3.35,2.84,2.78
Argentina,Liga Profesional,2024,10/11/2024,20:15,River Plate,Barracas Central,3,0,H,1.17,6.97,20.19,1.21,6.97,20.19,1.18,6.42,17.5,1.22,7,22
Argentina,Liga Profesional,2024,10/11/2024,22:15,Godoy Cruz,Talleres Cordoba,0,1,A,3.13,2.98,2.6,3.17,3.06,2.75,3,2.96,2.56,2.86,3.05,3
Argentina,Liga Profesional,2024,10/11/2024,22:30,Racing Club,Ind. Rivadavia,2,1,H,1.38,4.65,9.72,1.43,4.8,9.9,1.38,4.47,9.13,1.41,4.8,11.5
Argentina,Liga Profesional,2024,11/11/2024,00:30,Sarmiento Junin,Boca Juniors,0,2,A,4.35,3.21,2,4.55,3.26,2.09,4.19,3.13,1.99,4.5,3.25,2.08
Argentina,Liga Profesional,2024,11/11/2024,19:00,Dep. Riestra,Velez Sarsfield,1,1,D,7.53,3.99,1.51,7.53,4,1.56,6.85,3.85,1.52,8.4,4.1,1.56
Argentina,Liga Profesional,2024,11/11/2024,21:45,Lanus,Platense,0,0,D,2.23,2.87,4.11,2.29,2.95,4.11,2.22,2.86,3.85,2.34,2.96,4.2
Argentina,Liga Profesional,2024,11/11/2024,21:45,Tigre,Defensa y Justicia,0,4,A,2.37,3.26,3.24,2.42,3.35,3.35,2.31,3.24,3.16,2.4,3.35,3.45
Argentina,Liga Profesional,2024,12/11/2024,00:00,Argentinos Jrs,Banfield,1,0,H,1.8,3.3,5.48,1.84,3.4,5.7,1.76,3.29,5.24,1.76,3.5,6.4
Argentina,Liga Profesional,2024,12/11/2024,00:00,Belgrano,Instituto,3,1,H,2.79,3.01,2.88,2.84,3.1,3,2.71,2.97,2.81,2.92,3.1,2.94
