Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Mexico,Liga MX,2024/2025,07/11/2024,01:00,Club America,Pachuca,2,1,H,1.7,4.05,4.92,1.71,4.05,5,1.68,3.87,4.67,1.78,4,5.1
Mexico,Liga MX,2024/2025,07/11/2024,01:00,Necaxa,Atl. San Luis,1,1,D,2.67,3.62,2.62,2.72,3.75,2.62,2.59,3.52,2.52,2.68,3.75,2.72
Mexico,Liga MX,2024/2025,07/11/2024,01:00,U.A.N.L.- Tigres,Toluca,2,1,H,1.71,4.15,4.73,1.75,4.2,4.75,1.7,4,4.37,1.81,4.2,4.6
Mexico,Liga MX,2024/2025,07/11/2024,03:05,Atlas,Cruz Azul,2,2,D,4.93,3.64,1.79,5,3.67,1.84,4.68,3.56,1.74,5.5,3.85,1.78
Mexico,Liga MX,2024/2025,07/11/2024,03:06,Juarez,Club Tijuana,1,1,D,2.79,3.69,2.48,3.02,3.75,2.48,2.71,3.58,2.39,3,3.75,2.42
Mexico,Liga MX,2024/2025,09/11/2024,01:00,Queretaro,Santos Laguna,3,2,H,1.96,3.63,4.01,2.04,3.63,4.01,1.96,3.52,3.67,2,3.75,4.1
Mexico,Liga MX,2024/2025,09/11/2024,03:00,Mazatlan FC,U.N.A.M.- Pumas,0,1,A,3.68,3.37,2.15,3.78,3.55,2.15,3.58,3.33,2.06,3.85,3.45,2.16
Mexico,Liga MX,2024/2025,09/11/2024,23:05,Guadalajara Chivas,Atl. San Luis,0,1,A,1.74,4.11,4.62,1.74,4.33,4.7,1.7,4.04,4.36,1.79,4.2,4.7
Mexico,Liga MX,2024/2025,10/11/2024,01:00,Pachuca,Juarez,0,1,A,1.46,4.84,6.87,1.49,4.84,7,1.45,4.61,6.3,1.5,4.9,7.2
Mexico,Liga MX,2024/2025,10/11/2024,01:00,Toluca,Club America,4,0,H,2.94,3.63,2.4,2.98,3.63,2.47,2.82,3.49,2.34,2.96,3.65,2.52
Mexico,Liga MX,2024/2025,10/11/2024,03:05,Cruz Azul,U.A.N.L.- Tigres,1,1,D,1.86,3.66,4.45,1.91,3.75,4.45,1.83,3.59,4.1,1.9,3.8,4.7
Mexico,Liga MX,2024/2025,10/11/2024,23:00,Necaxa,Atlas,0,0,D,2.45,2.94,3.21,2.7,3.2,3.3,2.5,2.91,3.06,2.66,3.05,3.25
Mexico,Liga MX,2024/2025,11/11/2024,01:05,Monterrey,Club Leon,2,1,H,1.52,4.58,6.21,1.53,4.6,6.56,1.49,4.37,6,1.55,4.7,6.8
Mexico,Liga MX,2024/2025,11/11/2024,03:10,Club Tijuana,Puebla,2,1,H,1.55,4.55,5.84,1.55,4.75,6.25,1.51,4.43,5.57,1.57,4.7,6.2
